Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Wear blue-light blocking glasses before bed?,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Use breathwork?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Have any caffeine? ,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,View a screened device while in bed?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Wear ear plugs to bed?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Hydrate sufficiently?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Take an ice bath?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Follow an intermittent fasting diet?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Eat any food close to bedtime?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Take a magnesium supplement?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Consume meat?,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Take a melatonin supplement?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Follow a vegetarian diet? ,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Read (non-screened device) while in bed?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Engage in sexual activity?,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Share your bed?,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Sleep in the same bed as usual?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Experience any stress?,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Spend time stretching?,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Injured / Not Injured,FALSE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Sick / Not Sick,TRUE,Allergies/sore throat
11/7/2020 1:18,11/7/2020 22:22,UTC-06:00,Single / Not Single,TRUE,Allergies/sore throat
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Have any alcoholic drinks?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Wear blue-light blocking glasses before bed?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Use breathwork?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Have any caffeine? ,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,View a screened device while in bed?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Wear ear plugs to bed?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Hydrate sufficiently?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Take an ice bath?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Follow an intermittent fasting diet?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Eat any food close to bedtime?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Take a magnesium supplement?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Consume meat?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Take a melatonin supplement?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Follow a vegetarian diet? ,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Read (non-screened device) while in bed?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Engage in sexual activity?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Share your bed?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Sleep in the same bed as usual?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Experience any stress?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Spend time stretching?,TRUE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Injured / Not Injured,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Sick / Not Sick,FALSE,
11/4/2020 21:57,11/5/2020 22:42,UTC-06:00,Single / Not Single,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Have any alcoholic drinks?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Wear blue-light blocking glasses before bed?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Use breathwork?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Have any caffeine? ,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,View a screened device while in bed?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Wear ear plugs to bed?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Hydrate sufficiently?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Take an ice bath?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Follow an intermittent fasting diet?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Eat any food close to bedtime?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Take a magnesium supplement?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Consume meat?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Take a melatonin supplement?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Follow a vegetarian diet? ,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Engage in sexual activity?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Share your bed?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Sleep in the same bed as usual?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Experience any stress?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Spend time stretching?,TRUE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Injured / Not Injured,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Sick / Not Sick,FALSE,
11/3/2020 1:13,11/3/2020 23:00,UTC-06:00,Single / Not Single,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Have any alcoholic drinks?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Take an anti-inflammatory NSAID?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Wear blue-light blocking glasses before bed?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Use breathwork?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Have any caffeine? ,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,View a screened device while in bed?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Wear ear plugs to bed?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Hydrate sufficiently?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Take an ice bath?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Follow an intermittent fasting diet?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Eat any food close to bedtime?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Take a magnesium supplement?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Consume meat?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Take a melatonin supplement?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Follow a vegetarian diet? ,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Engage in sexual activity?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Share your bed?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Sleep in the same bed as usual?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Experience any stress?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Spend time stretching?,TRUE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Injured / Not Injured,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Sick / Not Sick,FALSE,
11/2/2020 1:15,11/3/2020 1:13,UTC-06:00,Single / Not Single,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Have any alcoholic drinks?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Take an anti-inflammatory NSAID?,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Use breathwork?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Have any caffeine? ,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,View a screened device while in bed?,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Hydrate sufficiently?,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Take an ice bath?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Take a magnesium supplement?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Consume meat?,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Take a melatonin supplement?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Follow a vegetarian diet? ,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Engage in sexual activity?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Share your bed?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Sleep in the same bed as usual?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Experience any stress?,TRUE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Spend time stretching?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Injured / Not Injured,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Sick / Not Sick,FALSE,
10/31/2020 21:46,11/2/2020 2:15,UTC-05:00,Single / Not Single,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Have any alcoholic drinks?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Use breathwork?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Have any caffeine? ,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,View a screened device while in bed?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Hydrate sufficiently?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Take an ice bath?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Take a magnesium supplement?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Consume meat?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Take a melatonin supplement?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Follow a vegetarian diet? ,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Engage in sexual activity?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Share your bed?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Sleep in the same bed as usual?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Experience any stress?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Spend time stretching?,TRUE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Injured / Not Injured,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Sick / Not Sick,FALSE,
10/30/2020 21:48,10/31/2020 21:46,UTC-05:00,Single / Not Single,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Have any alcoholic drinks?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Use breathwork?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Have any caffeine? ,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,View a screened device while in bed?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Hydrate sufficiently?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Take an ice bath?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Take a magnesium supplement?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Consume meat?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Take a melatonin supplement?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Follow a vegetarian diet? ,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Engage in sexual activity?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Share your bed?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Sleep in the same bed as usual?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Experience any stress?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Spend time stretching?,TRUE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Injured / Not Injured,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Sick / Not Sick,FALSE,
10/27/2020 22:10,10/29/2020 0:09,UTC-05:00,Single / Not Single,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Have any alcoholic drinks?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Use breathwork?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Have any caffeine? ,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,View a screened device while in bed?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Hydrate sufficiently?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Take an ice bath?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Take a magnesium supplement?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Consume meat?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Take a melatonin supplement?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Follow a vegetarian diet? ,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Engage in sexual activity?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Share your bed?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Sleep in the same bed as usual?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Experience any stress?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Spend time stretching?,TRUE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Injured / Not Injured,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Sick / Not Sick,FALSE,
10/26/2020 23:16,10/27/2020 22:10,UTC-05:00,Single / Not Single,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Have any alcoholic drinks?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Use breathwork?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Have any caffeine? ,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,View a screened device while in bed?,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Hydrate sufficiently?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Take an ice bath?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Take a magnesium supplement?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Consume meat?,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Take a melatonin supplement?,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Follow a vegetarian diet? ,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Engage in sexual activity?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Share your bed?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Sleep in the same bed as usual?,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Experience any stress?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Spend time stretching?,TRUE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Injured / Not Injured,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Sick / Not Sick,FALSE,
10/25/2020 21:44,10/26/2020 23:16,UTC-05:00,Single / Not Single,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Have any alcoholic drinks?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Use breathwork?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Have any caffeine? ,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,View a screened device while in bed?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Hydrate sufficiently?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Take an ice bath?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Take a magnesium supplement?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Consume meat?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Take a melatonin supplement?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Follow a vegetarian diet? ,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Engage in sexual activity?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Share your bed?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Sleep in the same bed as usual?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Experience any stress?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Spend time stretching?,TRUE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Injured / Not Injured,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Sick / Not Sick,FALSE,
10/23/2020 22:36,10/25/2020 2:23,UTC-05:00,Single / Not Single,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Have any alcoholic drinks?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Use breathwork?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Have any caffeine? ,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,View a screened device while in bed?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Hydrate sufficiently?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Take an ice bath?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Take a magnesium supplement?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Consume meat?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Take a melatonin supplement?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Follow a vegetarian diet? ,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Engage in sexual activity?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Share your bed?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Sleep in the same bed as usual?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Experience any stress?,TRUE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Spend time stretching?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Injured / Not Injured,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Sick / Not Sick,FALSE,
10/22/2020 21:26,10/23/2020 22:36,UTC-05:00,Single / Not Single,TRUE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Have any alcoholic drinks?,FALSE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Use breathwork?,FALSE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Have any caffeine? ,TRUE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,View a screened device while in bed?,TRUE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Wear ear plugs to bed?,TRUE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Hydrate sufficiently?,TRUE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Take an ice bath?,FALSE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Follow an intermittent fasting diet?,FALSE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Eat any food close to bedtime?,FALSE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Take a magnesium supplement?,FALSE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Consume meat?,TRUE,
10/21/2020 22:05,10/22/2020 21:26,UTC-05:00,Take a melatonin supplement?,TRUE,
