cstart,cend,question,answeredyes
10/4/2020 21:45,10/5/2020 22:29,Wear blue-light blocking glasses before bed?,TRUE
10/4/2020 21:45,10/5/2020 22:29,Use breathwork?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Have any caffeine? ,TRUE
10/4/2020 21:45,10/5/2020 22:29,View a screened device while in bed?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Wear ear plugs to bed?,TRUE
10/4/2020 21:45,10/5/2020 22:29,Hydrate sufficiently?,TRUE
10/4/2020 21:45,10/5/2020 22:29,Take an ice bath?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Eat any food close to bedtime?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Take a magnesium supplement?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Consume meat?,TRUE
10/4/2020 21:45,10/5/2020 22:29,Take a melatonin supplement?,TRUE
10/4/2020 21:45,10/5/2020 22:29,Follow a vegetarian diet? ,FALSE
10/4/2020 21:45,10/5/2020 22:29,Read (non-screened device) while in bed?,TRUE
10/4/2020 21:45,10/5/2020 22:29,Sleep in the same bed as usual?,TRUE
10/4/2020 21:45,10/5/2020 22:29,Experience any stress?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Spend time stretching?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Experiencing COVID-19 symptoms?,FALSE
10/4/2020 21:45,10/5/2020 22:29,Injured / Not Injured,FALSE
10/4/2020 21:45,10/5/2020 22:29,Sick / Not Sick,FALSE
10/4/2020 21:45,10/5/2020 22:29,Single / Not Single,TRUE
10/5/2020 22:29,10/6/2020 21:34,Have any alcoholic drinks?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Take an anti-inflammatory NSAID?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Wear blue-light blocking glasses before bed?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Use breathwork?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Have any caffeine? ,TRUE
10/5/2020 22:29,10/6/2020 21:34,View a screened device while in bed?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Wear ear plugs to bed?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Hydrate sufficiently?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Take an ice bath?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Eat any food close to bedtime?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Take a magnesium supplement?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Consume meat?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Take a melatonin supplement?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Follow a vegetarian diet? ,FALSE
10/5/2020 22:29,10/6/2020 21:34,Read (non-screened device) while in bed?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Sleep in the same bed as usual?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Experience any stress?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Spend time stretching?,TRUE
10/5/2020 22:29,10/6/2020 21:34,Experiencing COVID-19 symptoms?,FALSE
10/5/2020 22:29,10/6/2020 21:34,Injured / Not Injured,FALSE
10/5/2020 22:29,10/6/2020 21:34,Sick / Not Sick,FALSE
10/5/2020 22:29,10/6/2020 21:34,Single / Not Single,TRUE
10/6/2020 21:34,10/7/2020 23:46,Have any alcoholic drinks?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Take an anti-inflammatory NSAID?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Wear blue-light blocking glasses before bed?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Use breathwork?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Have any caffeine? ,TRUE
10/6/2020 21:34,10/7/2020 23:46,View a screened device while in bed?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Wear ear plugs to bed?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Hydrate sufficiently?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Take an ice bath?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Eat any food close to bedtime?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Take a magnesium supplement?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Consume meat?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Take a melatonin supplement?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Follow a vegetarian diet? ,FALSE
10/6/2020 21:34,10/7/2020 23:46,Read (non-screened device) while in bed?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Sleep in the same bed as usual?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Experience any stress?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Spend time stretching?,TRUE
10/6/2020 21:34,10/7/2020 23:46,Experiencing COVID-19 symptoms?,FALSE
10/6/2020 21:34,10/7/2020 23:46,Injured / Not Injured,FALSE
10/6/2020 21:34,10/7/2020 23:46,Sick / Not Sick,FALSE
10/6/2020 21:34,10/7/2020 23:46,Single / Not Single,TRUE
10/7/2020 23:46,10/8/2020 22:16,Have any alcoholic drinks?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Take an anti-inflammatory NSAID?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Wear blue-light blocking glasses before bed?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Use breathwork?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Have any caffeine? ,TRUE
10/7/2020 23:46,10/8/2020 22:16,View a screened device while in bed?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Wear ear plugs to bed?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Hydrate sufficiently?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Take an ice bath?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Eat any food close to bedtime?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Take a magnesium supplement?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Consume meat?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Take a melatonin supplement?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Follow a vegetarian diet? ,FALSE
10/7/2020 23:46,10/8/2020 22:16,Read (non-screened device) while in bed?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Sleep in the same bed as usual?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Experience any stress?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Spend time stretching?,TRUE
10/7/2020 23:46,10/8/2020 22:16,Experiencing COVID-19 symptoms?,FALSE
10/7/2020 23:46,10/8/2020 22:16,Injured / Not Injured,FALSE
10/7/2020 23:46,10/8/2020 22:16,Sick / Not Sick,FALSE
10/7/2020 23:46,10/8/2020 22:16,Single / Not Single,TRUE
10/8/2020 22:16,10/10/2020 1:22,Have any alcoholic drinks?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Take an anti-inflammatory NSAID?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Wear blue-light blocking glasses before bed?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Use breathwork?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Have any caffeine? ,TRUE
10/8/2020 22:16,10/10/2020 1:22,View a screened device while in bed?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Wear ear plugs to bed?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Hydrate sufficiently?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Take an ice bath?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Eat any food close to bedtime?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Take a magnesium supplement?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Consume meat?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Take a melatonin supplement?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Follow a vegetarian diet? ,FALSE
10/8/2020 22:16,10/10/2020 1:22,Read (non-screened device) while in bed?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Sleep in the same bed as usual?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Experience any stress?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Spend time stretching?,TRUE
10/8/2020 22:16,10/10/2020 1:22,Experiencing COVID-19 symptoms?,FALSE
10/8/2020 22:16,10/10/2020 1:22,Injured / Not Injured,FALSE
10/8/2020 22:16,10/10/2020 1:22,Sick / Not Sick,FALSE
10/8/2020 22:16,10/10/2020 1:22,Single / Not Single,TRUE
10/10/2020 1:22,10/10/2020 22:43,Have any alcoholic drinks?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Take an anti-inflammatory NSAID?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Wear blue-light blocking glasses before bed?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Use breathwork?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Have any caffeine? ,TRUE
10/10/2020 1:22,10/10/2020 22:43,View a screened device while in bed?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Wear ear plugs to bed?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Hydrate sufficiently?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Take an ice bath?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Eat any food close to bedtime?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Take a magnesium supplement?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Consume meat?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Take a melatonin supplement?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Follow a vegetarian diet? ,FALSE
10/10/2020 1:22,10/10/2020 22:43,Read (non-screened device) while in bed?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Sleep in the same bed as usual?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Experience any stress?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Spend time stretching?,TRUE
10/10/2020 1:22,10/10/2020 22:43,Experiencing COVID-19 symptoms?,FALSE
10/10/2020 1:22,10/10/2020 22:43,Injured / Not Injured,FALSE
10/10/2020 1:22,10/10/2020 22:43,Sick / Not Sick,FALSE
10/10/2020 1:22,10/10/2020 22:43,Single / Not Single,TRUE
10/10/2020 22:43,10/11/2020 23:02,Have any alcoholic drinks?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Take an anti-inflammatory NSAID?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Wear blue-light blocking glasses before bed?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Use breathwork?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Have any caffeine? ,TRUE
10/10/2020 22:43,10/11/2020 23:02,View a screened device while in bed?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Wear ear plugs to bed?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Hydrate sufficiently?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Take an ice bath?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Eat any food close to bedtime?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Take a magnesium supplement?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Consume meat?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Take a melatonin supplement?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Follow a vegetarian diet? ,FALSE
10/10/2020 22:43,10/11/2020 23:02,Read (non-screened device) while in bed?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Sleep in the same bed as usual?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Experience any stress?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Spend time stretching?,TRUE
10/10/2020 22:43,10/11/2020 23:02,Experiencing COVID-19 symptoms?,FALSE
10/10/2020 22:43,10/11/2020 23:02,Injured / Not Injured,FALSE
10/10/2020 22:43,10/11/2020 23:02,Sick / Not Sick,FALSE
10/10/2020 22:43,10/11/2020 23:02,Single / Not Single,TRUE
10/11/2020 23:02,10/12/2020 21:31,Have any alcoholic drinks?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Take an anti-inflammatory NSAID?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Wear blue-light blocking glasses before bed?,TRUE
10/11/2020 23:02,10/12/2020 21:31,Use breathwork?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Have any caffeine? ,TRUE
10/11/2020 23:02,10/12/2020 21:31,View a screened device while in bed?,TRUE
10/11/2020 23:02,10/12/2020 21:31,Wear ear plugs to bed?,TRUE
10/11/2020 23:02,10/12/2020 21:31,Hydrate sufficiently?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Take an ice bath?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Eat any food close to bedtime?,TRUE
10/11/2020 23:02,10/12/2020 21:31,Take a magnesium supplement?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Consume meat?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Take a melatonin supplement?,TRUE
10/11/2020 23:02,10/12/2020 21:31,Follow a vegetarian diet? ,TRUE
10/11/2020 23:02,10/12/2020 21:31,Read (non-screened device) while in bed?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Sleep in the same bed as usual?,TRUE
10/11/2020 23:02,10/12/2020 21:31,Experience any stress?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Spend time stretching?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Experiencing COVID-19 symptoms?,FALSE
10/11/2020 23:02,10/12/2020 21:31,Injured / Not Injured,FALSE
10/11/2020 23:02,10/12/2020 21:31,Sick / Not Sick,FALSE
10/11/2020 23:02,10/12/2020 21:31,Single / Not Single,TRUE
10/13/2020 22:47,10/14/2020 23:32,Have any alcoholic drinks?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Take an anti-inflammatory NSAID?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Wear blue-light blocking glasses before bed?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Use breathwork?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Have any caffeine? ,TRUE
10/13/2020 22:47,10/14/2020 23:32,View a screened device while in bed?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Wear ear plugs to bed?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Hydrate sufficiently?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Take an ice bath?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Eat any food close to bedtime?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Take a magnesium supplement?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Consume meat?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Take a melatonin supplement?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Follow a vegetarian diet? ,FALSE
10/13/2020 22:47,10/14/2020 23:32,Read (non-screened device) while in bed?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Sleep in the same bed as usual?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Experience any stress?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Spend time stretching?,TRUE
10/13/2020 22:47,10/14/2020 23:32,Experiencing COVID-19 symptoms?,FALSE
10/13/2020 22:47,10/14/2020 23:32,Injured / Not Injured,FALSE
10/13/2020 22:47,10/14/2020 23:32,Sick / Not Sick,FALSE
10/13/2020 22:47,10/14/2020 23:32,Single / Not Single,TRUE
10/14/2020 23:32,10/15/2020 21:09,Have any alcoholic drinks?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Take an anti-inflammatory NSAID?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Wear blue-light blocking glasses before bed?,TRUE
10/14/2020 23:32,10/15/2020 21:09,Use breathwork?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Have any caffeine? ,TRUE
10/14/2020 23:32,10/15/2020 21:09,View a screened device while in bed?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Wear ear plugs to bed?,TRUE
10/14/2020 23:32,10/15/2020 21:09,Hydrate sufficiently?,TRUE
10/14/2020 23:32,10/15/2020 21:09,Take an ice bath?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Eat any food close to bedtime?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Take a magnesium supplement?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Consume meat?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Take a melatonin supplement?,TRUE
10/14/2020 23:32,10/15/2020 21:09,Follow a vegetarian diet? ,TRUE
10/14/2020 23:32,10/15/2020 21:09,Read (non-screened device) while in bed?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Sleep in the same bed as usual?,TRUE
10/14/2020 23:32,10/15/2020 21:09,Experience any stress?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Spend time stretching?,TRUE
10/14/2020 23:32,10/15/2020 21:09,Experiencing COVID-19 symptoms?,FALSE
10/14/2020 23:32,10/15/2020 21:09,Injured / Not Injured,FALSE
10/14/2020 23:32,10/15/2020 21:09,Sick / Not Sick,FALSE
10/14/2020 23:32,10/15/2020 21:09,Single / Not Single,TRUE
10/15/2020 21:09,10/17/2020 0:02,Have any alcoholic drinks?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Take an anti-inflammatory NSAID?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Wear blue-light blocking glasses before bed?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Use breathwork?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Have any caffeine? ,TRUE
10/15/2020 21:09,10/17/2020 0:02,View a screened device while in bed?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Wear ear plugs to bed?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Hydrate sufficiently?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Take an ice bath?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Eat any food close to bedtime?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Take a magnesium supplement?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Consume meat?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Take a melatonin supplement?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Follow a vegetarian diet? ,FALSE
10/15/2020 21:09,10/17/2020 0:02,Read (non-screened device) while in bed?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Sleep in the same bed as usual?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Experience any stress?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Spend time stretching?,TRUE
10/15/2020 21:09,10/17/2020 0:02,Experiencing COVID-19 symptoms?,FALSE
10/15/2020 21:09,10/17/2020 0:02,Injured / Not Injured,FALSE
10/15/2020 21:09,10/17/2020 0:02,Sick / Not Sick,FALSE
10/15/2020 21:09,10/17/2020 0:02,Single / Not Single,TRUE
10/17/2020 0:02,10/18/2020 1:46,Have any alcoholic drinks?,TRUE
10/17/2020 0:02,10/18/2020 1:46,Take an anti-inflammatory NSAID?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Wear blue-light blocking glasses before bed?,TRUE
10/17/2020 0:02,10/18/2020 1:46,Use breathwork?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Have any caffeine? ,TRUE
10/17/2020 0:02,10/18/2020 1:46,View a screened device while in bed?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Wear ear plugs to bed?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Hydrate sufficiently?,TRUE
10/17/2020 0:02,10/18/2020 1:46,Take an ice bath?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Eat any food close to bedtime?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Take a magnesium supplement?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Consume meat?,TRUE
10/17/2020 0:02,10/18/2020 1:46,Take a melatonin supplement?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Follow a vegetarian diet? ,FALSE
10/17/2020 0:02,10/18/2020 1:46,Read (non-screened device) while in bed?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Sleep in the same bed as usual?,TRUE
10/17/2020 0:02,10/18/2020 1:46,Experience any stress?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Spend time stretching?,TRUE
10/17/2020 0:02,10/18/2020 1:46,Experiencing COVID-19 symptoms?,FALSE
10/17/2020 0:02,10/18/2020 1:46,Injured / Not Injured,FALSE
10/17/2020 0:02,10/18/2020 1:46,Sick / Not Sick,FALSE
10/17/2020 0:02,10/18/2020 1:46,Single / Not Single,TRUE
10/18/2020 1:46,10/18/2020 20:56,Have any alcoholic drinks?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Take an anti-inflammatory NSAID?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Wear blue-light blocking glasses before bed?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Use breathwork?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Have any caffeine? ,TRUE
10/18/2020 1:46,10/18/2020 20:56,View a screened device while in bed?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Wear ear plugs to bed?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Hydrate sufficiently?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Take an ice bath?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Eat any food close to bedtime?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Take a magnesium supplement?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Consume meat?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Take a melatonin supplement?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Follow a vegetarian diet? ,FALSE
10/18/2020 1:46,10/18/2020 20:56,Read (non-screened device) while in bed?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Sleep in the same bed as usual?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Experience any stress?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Spend time stretching?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Follow an intermittent fasting diet?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Engage in sexual activity?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Share your bed?,TRUE
10/18/2020 1:46,10/18/2020 20:56,Experiencing COVID-19 symptoms?,FALSE
10/18/2020 1:46,10/18/2020 20:56,Injured / Not Injured,FALSE
10/18/2020 1:46,10/18/2020 20:56,Sick / Not Sick,FALSE
10/18/2020 1:46,10/18/2020 20:56,Single / Not Single,FALSE
10/19/2020 23:06,10/20/2020 23:23,Have any alcoholic drinks?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Take an anti-inflammatory NSAID?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Wear blue-light blocking glasses before bed?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Use breathwork?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Have any caffeine? ,TRUE
10/19/2020 23:06,10/20/2020 23:23,View a screened device while in bed?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Wear ear plugs to bed?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Hydrate sufficiently?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Take an ice bath?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Follow an intermittent fasting diet?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Eat any food close to bedtime?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Take a magnesium supplement?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Consume meat?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Take a melatonin supplement?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Follow a vegetarian diet? ,FALSE
10/19/2020 23:06,10/20/2020 23:23,Read (non-screened device) while in bed?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Engage in sexual activity?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Share your bed?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Sleep in the same bed as usual?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Experience any stress?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Spend time stretching?,TRUE
10/19/2020 23:06,10/20/2020 23:23,Experiencing COVID-19 symptoms?,FALSE
10/19/2020 23:06,10/20/2020 23:23,Injured / Not Injured,FALSE
10/19/2020 23:06,10/20/2020 23:23,Sick / Not Sick,FALSE
10/19/2020 23:06,10/20/2020 23:23,Single / Not Single,FALSE
10/20/2020 23:23,10/21/2020 22:05,Have any alcoholic drinks?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Take an anti-inflammatory NSAID?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Wear blue-light blocking glasses before bed?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Use breathwork?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Have any caffeine? ,TRUE
10/20/2020 23:23,10/21/2020 22:05,View a screened device while in bed?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Wear ear plugs to bed?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Hydrate sufficiently?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Take an ice bath?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Follow an intermittent fasting diet?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Eat any food close to bedtime?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Take a magnesium supplement?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Consume meat?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Take a melatonin supplement?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Follow a vegetarian diet? ,FALSE
10/20/2020 23:23,10/21/2020 22:05,Read (non-screened device) while in bed?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Engage in sexual activity?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Share your bed?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Sleep in the same bed as usual?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Experience any stress?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Spend time stretching?,TRUE
10/20/2020 23:23,10/21/2020 22:05,Experiencing COVID-19 symptoms?,FALSE
10/20/2020 23:23,10/21/2020 22:05,Injured / Not Injured,FALSE
10/20/2020 23:23,10/21/2020 22:05,Sick / Not Sick,FALSE
10/20/2020 23:23,10/21/2020 22:05,Single / Not Single,TRUE
10/21/2020 22:05,10/22/2020 21:26,Have any alcoholic drinks?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Take an anti-inflammatory NSAID?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Wear blue-light blocking glasses before bed?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Use breathwork?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Have any caffeine? ,TRUE
10/21/2020 22:05,10/22/2020 21:26,View a screened device while in bed?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Wear ear plugs to bed?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Hydrate sufficiently?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Take an ice bath?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Follow an intermittent fasting diet?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Eat any food close to bedtime?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Take a magnesium supplement?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Consume meat?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Take a melatonin supplement?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Follow a vegetarian diet? ,FALSE
10/21/2020 22:05,10/22/2020 21:26,Read (non-screened device) while in bed?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Engage in sexual activity?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Share your bed?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Sleep in the same bed as usual?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Experience any stress?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Spend time stretching?,TRUE
10/21/2020 22:05,10/22/2020 21:26,Experiencing COVID-19 symptoms?,FALSE
10/21/2020 22:05,10/22/2020 21:26,Injured / Not Injured,FALSE
